[06: 36: 37] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 3.489 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.112 - [method]: POST [url]: /api/v1/farmer/user_add_farmer HTTP/1.1 [status]: 200 [response-time]: 83.333 ms [client]: PostmanRuntime/7.3.0
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.226 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 173.262 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.383 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 96.101 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.310 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 77.519 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.546 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 107.390 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.248 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 73.607 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.242 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 77.233 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.271 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 14: 53] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 97.606 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 6.477 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 145.457 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.705 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 97.851 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.424 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 96.015 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/logistic/update_logistic HTTP/1.1 [status]: 200 [response-time]: 1.131 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/logistic/update_logistic HTTP/1.1 [status]: 200 [response-time]: 0.814 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/logistic/update_logistic HTTP/1.1 [status]: 200 [response-time]: 2.666 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/logistic/update_logistic HTTP/1.1 [status]: 200 [response-time]: 0.448 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.727 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 91.524 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/logistic/update_logistic HTTP/1.1 [status]: 200 [response-time]: 0.189 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 51: 59] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/logistic/update_logistic HTTP/1.1 [status]: 200 [response-time]: 0.435 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 5.857 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 208.858 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.446 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 1.315 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.485 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.349 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 1.383 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 146.371 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.531 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.757 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.250 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.390 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.456 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.592 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.393 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.299 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 237.131 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.262 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.410 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.293 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 187.523 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.250 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 143.074 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.230 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.403 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.297 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 45.257 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.336 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 131.185 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.367 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.731 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.151 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 63.512 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: OPTIONS [url]: /api/v1/farmer/user_add_farmer HTTP/1.1 [status]: 200 [response-time]: 0.706 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: POST [url]: /api/v1/farmer/user_add_farmer HTTP/1.1 [status]: 200 [response-time]: 29.248 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: OPTIONS [url]: /api/v1/factor/user_add_factor HTTP/1.1 [status]: 200 [response-time]: 0.632 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: POST [url]: /api/v1/factor/user_add_factor HTTP/1.1 [status]: 200 [response-time]: 26.768 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.220 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.112 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 62.840 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.480 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 200.955 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.241 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[07: 58: 02] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.449 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 9.601 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 106.423 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.112 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.644 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.112 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 37.762 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.650 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.842 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 200 [response-time]: 0.452 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: GET [url]: /api/v1/farmer/user_get_farmer HTTP/1.1 [status]: 304 [response-time]: 91.706 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.439 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 1.668 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: OPTIONS [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.203 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
[08: 03: 03] [ip]: ::ffff:192.168.0.129 - [method]: POST [url]: /api/v1/manufacture/update_manufacture_value HTTP/1.1 [status]: 200 [response-time]: 0.329 ms [client]: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
